Time_Point,Signal 1,Signal 2,Signal 3,Signal 4,Signal 5,Signal 6,Signal 7,Signal 8
1445,27.95,28,3.02,0.03,0.9608,-0.0392,0.046357,0.0062
1446,27.95,28.1,3.02,0.03,0.9608,-0.0392,0.046357,0.0062
1447,27.9,28.1,2.97,0.03,0.9584,-0.0416,0.048713,0.0065
1448,27.9,27.95,2.97,0.03,0.9584,-0.0416,0.048713,0.0065
1449,28,28.15,3.06,0.03,0.9631,-0.0369,0.044086,0.0059
1450,28,28.05,3.06,0.03,0.9631,-0.0369,0.044086,0.0059
1451,28.1,28.15,3.16,0.02,0.9672,-0.0328,0.039793,0.0054
1452,28.35,28.4,3.4,0.02,0.976,-0.024,0.030458,0.0042
1453,28.4,28.45,3.45,0.02,0.9775,-0.0225,0.028817,0.004
1454,28.55,28.6,3.6,0.01,0.9814,-0.0186,0.024315,0.0034
1455,28.7,28.75,3.75,0.01,0.9848,-0.0152,0.020403,0.0029
1456,28.6,28.65,3.65,0.01,0.9826,-0.0174,0.022948,0.0032
1457,28.8,28.85,3.85,0.01,0.9867,-0.0133,0.018096,0.0026
1458,28.85,28.9,3.9,0.01,0.9876,-0.0124,0.017027,0.0024
1459,28.7,28.75,3.75,0.01,0.9848,-0.0152,0.020403,0.0029
1460,28.6,28.65,3.65,0.01,0.9826,-0.0174,0.022948,0.0032
1461,28.4,28.6,3.45,0.02,0.9775,-0.0225,0.028817,0.004
1462,28.45,28.5,3.5,0.01,0.9789,-0.0211,0.027247,0.0038
1463,28.3,28.35,3.36,0.02,0.9744,-0.0256,0.032171,0.0044
1464,28.35,28.5,3.4,0.02,0.976,-0.024,0.030458,0.0042
1465,28.45,28.5,3.5,0.01,0.9789,-0.0211,0.027247,0.0038
1466,28.3,28.35,3.36,0.02,0.9744,-0.0256,0.032171,0.0044
1467,28.25,28.3,3.31,0.02,0.9728,-0.0272,0.03396,0.0046
1468,28.3,28.35,3.36,0.02,0.9744,-0.0256,0.032171,0.0044
1469,28.4,28.35,3.45,0.02,0.9775,-0.0225,0.028817,0.004
1470,28.5,28.4,3.55,0.01,0.9802,-0.0198,0.025747,0.0036
1471,28.3,28.35,3.36,0.02,0.9744,-0.0256,0.032171,0.0044
1472,28.35,28.4,3.4,0.02,0.976,-0.024,0.030458,0.0042
1473,28.3,28.35,3.36,0.02,0.9744,-0.0256,0.032171,0.0044
1474,28.2,28.25,3.26,0.02,0.971,-0.029,0.035826,0.0049
1475,28.2,28.25,3.26,0.02,0.971,-0.029,0.035826,0.0049
1476,28.15,28.2,3.21,0.02,0.9692,-0.0308,0.03777,0.0051
1477,28.15,28.2,3.21,0.02,0.9692,-0.0308,0.03777,0.0051
1478,28.2,28.25,3.26,0.02,0.971,-0.029,0.035826,0.0049
1479,28.15,28.2,3.21,0.02,0.9692,-0.0308,0.03777,0.0051
1480,28.15,28.2,3.21,0.02,0.9692,-0.0308,0.03777,0.0051
1481,28.05,28.1,3.11,0.03,0.9652,-0.0348,0.041898,0.0056
1482,27.95,28,3.02,0.03,0.9608,-0.0392,0.046357,0.0062
1483,27.8,27.85,2.87,0.04,0.9533,-0.0467,0.053685,0.0071
1484,27.8,27.85,2.87,0.04,0.9533,-0.0467,0.053685,0.0071
1485,27.7,27.75,2.78,0.04,0.9477,-0.0523,0.059005,0.0078
1486,27.65,27.7,2.73,0.04,0.9447,-0.0553,0.061797,0.0081
1487,27.65,27.7,2.73,0.04,0.9447,-0.0553,0.061797,0.0081
1488,27.7,27.85,2.78,0.04,0.9477,-0.0523,0.059005,0.0078
1489,27.55,27.6,2.64,0.05,0.9382,-0.0618,0.067645,0.0088
1490,27.45,27.5,2.54,0.06,0.9311,-0.0689,0.073843,0.0095
1491,27.5,27.55,2.59,0.05,0.9347,-0.0653,0.070701,0.0092
1492,27.4,27.45,2.5,0.06,0.9273,-0.0727,0.077071,0.0099
1493,27.4,27.45,2.5,0.06,0.9273,-0.0727,0.077071,0.0099
1494,27.3,27.35,2.4,0.07,0.9193,-0.0807,0.083781,0.0107
1495,27.3,27.35,2.4,0.07,0.9193,-0.0807,0.083781,0.0107
1496,27.2,27.25,2.31,0.08,0.9106,-0.0894,0.090817,0.0115
1497,27.15,27.2,2.27,0.08,0.9059,-0.0941,0.094452,0.0119
1498,27.1,27.15,2.22,0.09,0.9011,-0.0989,0.098162,0.0123
1499,27.2,27.25,2.31,0.08,0.9106,-0.0894,0.090817,0.0115
1500,27.15,27.2,2.27,0.08,0.9059,-0.0941,0.094452,0.0119
1501,27.05,27.1,2.18,0.09,0.8961,-0.1039,0.101944,0.0128
1502,27,27.05,2.13,0.1,0.8909,-0.1091,0.105795,0.0132
1503,26.95,27,2.09,0.1,0.8855,-0.1145,0.10971,0.0136
1504,27.15,27.25,2.27,0.08,0.9059,-0.0941,0.094452,0.0119
1505,27.1,27.15,2.22,0.09,0.9011,-0.0989,0.098162,0.0123
1506,27.1,27.05,2.22,0.09,0.9011,-0.0989,0.098162,0.0123
1507,27.05,27.1,2.18,0.09,0.8961,-0.1039,0.101944,0.0128
1508,27.1,27.15,2.22,0.09,0.9011,-0.0989,0.098162,0.0123
1509,26.9,26.95,2.04,0.11,0.88,-0.12,0.113686,0.0141
1510,26.8,26.85,1.96,0.12,0.8682,-0.1318,0.121805,0.015
1511,26.7,26.75,1.87,0.13,0.8556,-0.1444,0.130112,0.0159
1512,26.65,26.7,1.83,0.14,0.849,-0.151,0.134323,0.0163
1513,26.75,26.8,1.91,0.13,0.862,-0.138,0.125937,0.0154
1514,26.55,26.6,1.74,0.16,0.8351,-0.1649,0.14283,0.0172
1515,26.65,26.7,1.83,0.14,0.849,-0.151,0.134323,0.0163
1516,26.6,26.65,1.79,0.15,0.8422,-0.1578,0.138565,0.0168
1517,26.6,26.65,1.79,0.15,0.8422,-0.1578,0.138565,0.0168
1518,26.7,26.75,1.87,0.13,0.8556,-0.1444,0.130112,0.0159
1519,26.8,26.85,1.96,0.12,0.8682,-0.1318,0.121805,0.015
1520,26.95,27,2.09,0.1,0.8855,-0.1145,0.10971,0.0136
1521,27,27.05,2.13,0.1,0.8909,-0.1091,0.105795,0.0132
1522,27.05,27.1,2.18,0.09,0.8961,-0.1039,0.101944,0.0128
1523,27.05,27.1,2.18,0.09,0.8961,-0.1039,0.101944,0.0128
1524,27.05,27.1,2.18,0.09,0.8961,-0.1039,0.101944,0.0128
1525,27.2,27.25,2.31,0.08,0.9106,-0.0894,0.090817,0.0115
1526,27.2,27.1,2.31,0.08,0.9106,-0.0894,0.090817,0.0115
1527,27.2,27.25,2.31,0.08,0.9106,-0.0894,0.090817,0.0115
1528,27.15,27.2,2.27,0.08,0.9059,-0.0941,0.094452,0.0119
1529,27.2,27.25,2.31,0.08,0.9106,-0.0894,0.090817,0.0115
1530,27.3,27.35,2.4,0.07,0.9193,-0.0807,0.083781,0.0107
1531,27.25,27.3,2.36,0.07,0.915,-0.085,0.087259,0.0111
1532,27.25,27.3,2.36,0.07,0.915,-0.085,0.087259,0.0111
1533,27.15,27.2,2.27,0.08,0.9059,-0.0941,0.094452,0.0119
1534,27.25,27.3,2.36,0.07,0.915,-0.085,0.087259,0.0111
1535,27.3,27.35,2.4,0.07,0.9193,-0.0807,0.083781,0.0107
1536,27.5,27.55,2.59,0.05,0.9347,-0.0653,0.070701,0.0092
1537,27.6,27.65,2.68,0.05,0.9415,-0.0585,0.064677,0.0084
1538,27.4,27.45,2.5,0.06,0.9273,-0.0727,0.077071,0.0099
1539,27.4,27.45,2.5,0.06,0.9273,-0.0727,0.077071,0.0099
1540,27.2,27.3,2.31,0.08,0.9106,-0.0894,0.090817,0.0115
1541,27.25,27.3,2.36,0.07,0.915,-0.085,0.087259,0.0111
1542,27.15,27.2,2.27,0.08,0.9059,-0.0941,0.094452,0.0119
1543,27.1,27.15,2.22,0.09,0.9011,-0.0989,0.098162,0.0123
1544,27,27.05,2.13,0.1,0.8909,-0.1091,0.105795,0.0132
1545,26.85,26.75,2,0.11,0.8742,-0.1258,0.117719,0.0145
1546,26.85,26.9,2,0.11,0.8742,-0.1258,0.117719,0.0145
1547,26.75,26.8,1.91,0.13,0.862,-0.138,0.125937,0.0154
1548,26.9,26.95,2.04,0.11,0.88,-0.12,0.113686,0.0141
1549,27.05,27.1,2.18,0.09,0.8961,-0.1039,0.101944,0.0128
1550,27.1,27.15,2.22,0.09,0.9011,-0.0989,0.098162,0.0123
1551,27.1,27.15,2.22,0.09,0.9011,-0.0989,0.098162,0.0123
1552,27.1,27.15,2.22,0.09,0.9011,-0.0989,0.098162,0.0123
1553,26.95,27,2.09,0.1,0.8855,-0.1145,0.10971,0.0136
1554,26.8,27,1.96,0.12,0.8682,-0.1318,0.121805,0.015
1555,26.9,26.95,2.04,0.11,0.88,-0.12,0.113686,0.0141
1556,26.95,27,2.09,0.1,0.8855,-0.1145,0.10971,0.0136
1557,27,27.05,2.13,0.1,0.8909,-0.1091,0.105795,0.0132
1558,26.95,27,2.09,0.1,0.8855,-0.1145,0.10971,0.0136
1559,26.95,27,2.09,0.1,0.8855,-0.1145,0.10971,0.0136
1560,27,27.05,2.13,0.1,0.8909,-0.1091,0.105795,0.0132
1561,26.95,27,2.09,0.1,0.8855,-0.1145,0.10971,0.0136
1562,27.15,27.2,2.27,0.08,0.9059,-0.0941,0.094452,0.0119
1563,27.15,27.2,2.27,0.08,0.9059,-0.0941,0.094452,0.0119
1564,27.15,27.2,2.27,0.08,0.9059,-0.0941,0.094452,0.0119
1565,27.2,27.3,2.31,0.08,0.9106,-0.0894,0.090817,0.0115
1566,27.25,27.3,2.36,0.07,0.915,-0.085,0.087259,0.0111
1567,27.35,27.3,2.45,0.06,0.9234,-0.0766,0.080384,0.0103
1568,27.35,27.4,2.45,0.06,0.9234,-0.0766,0.080384,0.0103
1569,27.45,27.5,2.54,0.06,0.9311,-0.0689,0.073843,0.0095
1570,27.45,27.5,2.54,0.06,0.9311,-0.0689,0.073843,0.0095
1571,27.45,27.5,2.54,0.06,0.9311,-0.0689,0.073843,0.0095
1572,27.4,27.45,2.5,0.06,0.9273,-0.0727,0.077071,0.0099
1573,27.4,27.45,2.5,0.06,0.9273,-0.0727,0.077071,0.0099
1574,27.3,27.35,2.4,0.07,0.9193,-0.0807,0.083781,0.0107
1575,27.25,27.3,2.36,0.07,0.915,-0.085,0.087259,0.0111
1576,27.3,27.35,2.4,0.07,0.9193,-0.0807,0.083781,0.0107
1577,27.5,27.55,2.59,0.05,0.9347,-0.0653,0.070701,0.0092
1578,27.4,27.45,2.5,0.06,0.9273,-0.0727,0.077071,0.0099
1579,27.4,27.45,2.5,0.06,0.9273,-0.0727,0.077071,0.0099
1580,27.45,27.5,2.54,0.06,0.9311,-0.0689,0.073843,0.0095
1581,27.5,27.55,2.59,0.05,0.9347,-0.0653,0.070701,0.0092
1582,27.55,27.6,2.64,0.05,0.9382,-0.0618,0.067645,0.0088
1583,27.6,27.6,2.68,0.05,0.9415,-0.0585,0.064677,0.0084
1584,27.55,27.6,2.64,0.05,0.9382,-0.0618,0.067645,0.0088
1585,27.55,27.6,2.64,0.05,0.9382,-0.0618,0.067645,0.0088
1586,27.5,27.55,2.59,0.05,0.9347,-0.0653,0.070701,0.0092
1587,27.55,27.6,2.64,0.05,0.9382,-0.0618,0.067645,0.0088
1588,27.65,27.7,2.73,0.04,0.9447,-0.0553,0.061797,0.0081
1589,27.6,27.65,2.68,0.05,0.9415,-0.0585,0.064677,0.0084
1590,27.45,27.5,2.54,0.06,0.9311,-0.0689,0.073843,0.0095
1591,27.3,27.35,2.4,0.07,0.9193,-0.0807,0.083781,0.0107
1592,27.35,27.4,2.45,0.06,0.9234,-0.0766,0.080384,0.0103
1593,27.35,27.4,2.45,0.06,0.9234,-0.0766,0.080384,0.0103
1594,27.25,27.3,2.36,0.07,0.915,-0.085,0.087259,0.0111
1595,27.2,27.25,2.31,0.08,0.9106,-0.0894,0.090817,0.0115
1596,27.25,27.25,2.36,0.07,0.915,-0.085,0.087259,0.0111
1597,27.4,27.4,2.5,0.06,0.9273,-0.0727,0.077071,0.0099
1598,27.6,27.6,2.68,0.05,0.9415,-0.0585,0.064677,0.0084
1599,27.45,27.5,2.54,0.06,0.9311,-0.0689,0.073843,0.0095
1600,27.5,27.55,2.59,0.05,0.9347,-0.0653,0.070701,0.0092
1601,27.6,27.65,2.68,0.05,0.9415,-0.0585,0.064677,0.0084
1602,27.6,27.65,2.68,0.05,0.9415,-0.0585,0.064677,0.0084
1603,27.6,27.65,2.68,0.05,0.9415,-0.0585,0.064677,0.0084
1604,27.7,27.7,2.78,0.04,0.9477,-0.0523,0.059005,0.0078
1605,27.75,27.8,2.83,0.04,0.9506,-0.0494,0.056301,0.0074
1606,27.75,27.8,2.83,0.04,0.9506,-0.0494,0.056301,0.0074
1607,27.85,27.9,2.92,0.03,0.9559,-0.0441,0.051156,0.0068
1608,27.75,27.8,2.83,0.04,0.9506,-0.0494,0.056301,0.0074
1609,27.8,27.85,2.87,0.04,0.9533,-0.0467,0.053685,0.0071
1610,27.75,27.8,2.83,0.04,0.9506,-0.0494,0.056301,0.0074
1611,27.8,27.85,2.87,0.04,0.9533,-0.0467,0.053685,0.0071
1612,27.8,27.8,2.87,0.04,0.9533,-0.0467,0.053685,0.0071
1613,27.8,27.85,2.87,0.04,0.9533,-0.0467,0.053685,0.0071
1614,27.9,27.95,2.97,0.03,0.9584,-0.0416,0.048713,0.0065
1615,27.9,27.85,2.97,0.03,0.9584,-0.0416,0.048713,0.0065
1616,27.95,27.95,3.02,0.03,0.9608,-0.0392,0.046357,0.0062
1617,27.75,27.8,2.83,0.04,0.9506,-0.0494,0.056301,0.0074
1618,27.55,27.6,2.64,0.05,0.9382,-0.0618,0.067645,0.0088
1619,27.45,27.65,2.54,0.06,0.9311,-0.0689,0.073843,0.0095
1620,27.55,27.75,2.64,0.05,0.9382,-0.0618,0.067645,0.0088
1621,27.65,27.65,2.73,0.04,0.9447,-0.0553,0.061797,0.0081
1622,27.55,27.6,2.64,0.05,0.9382,-0.0618,0.067645,0.0088
1623,27.6,27.65,2.68,0.05,0.9415,-0.0585,0.064677,0.0084
1624,27.55,27.6,2.64,0.05,0.9382,-0.0618,0.067645,0.0088
1625,27.95,28,3.02,0.03,0.9608,-0.0392,0.046357,0.0062
1626,27.8,27.85,2.87,0.04,0.9533,-0.0467,0.053685,0.0071
1627,27.8,27.85,2.87,0.04,0.9533,-0.0467,0.053685,0.0071
1628,27.8,27.85,2.87,0.04,0.9533,-0.0467,0.053685,0.0071
1629,27.65,27.7,2.73,0.04,0.9447,-0.0553,0.061797,0.0081
1630,27.6,27.65,2.68,0.05,0.9415,-0.0585,0.064677,0.0084
1631,27.6,27.65,2.68,0.05,0.9415,-0.0585,0.064677,0.0084
1632,27.65,27.7,2.73,0.04,0.9447,-0.0553,0.061797,0.0081
1633,27.75,27.8,2.83,0.04,0.9506,-0.0494,0.056301,0.0074
1634,27.8,27.85,2.87,0.04,0.9533,-0.0467,0.053685,0.0071
1635,27.6,27.65,2.68,0.05,0.9415,-0.0585,0.064677,0.0084
1636,27.8,27.85,2.87,0.04,0.9533,-0.0467,0.053685,0.0071
1637,27.85,27.75,2.92,0.03,0.9559,-0.0441,0.051156,0.0068
1638,27.9,27.8,2.97,0.03,0.9584,-0.0416,0.048713,0.0065
1639,27.75,27.8,2.83,0.04,0.9506,-0.0494,0.056301,0.0074
1640,27.6,27.65,2.68,0.05,0.9415,-0.0585,0.064677,0.0084
1641,27.55,27.6,2.64,0.05,0.9382,-0.0618,0.067645,0.0088
1642,27.45,27.4,2.54,0.06,0.9311,-0.0689,0.073843,0.0095
1643,27.4,27.45,2.5,0.06,0.9273,-0.0727,0.077071,0.0099
1644,27.5,27.4,2.59,0.05,0.9347,-0.0653,0.070701,0.0092
1645,27.6,27.65,2.68,0.05,0.9415,-0.0585,0.064677,0.0084
1646,27.65,27.7,2.73,0.04,0.9447,-0.0553,0.061797,0.0081
1647,27.7,27.75,2.78,0.04,0.9477,-0.0523,0.059005,0.0078
1648,27.8,27.85,2.87,0.04,0.9533,-0.0467,0.053685,0.0071
1649,27.6,27.65,2.68,0.05,0.9415,-0.0585,0.064677,0.0084
1650,27.55,27.6,2.64,0.05,0.9382,-0.0618,0.067645,0.0088
1651,27.6,27.65,2.68,0.05,0.9415,-0.0585,0.064677,0.0084
1652,27.6,27.65,2.68,0.05,0.9415,-0.0585,0.064677,0.0084
1653,27.55,27.6,2.64,0.05,0.9382,-0.0618,0.067645,0.0088
1654,27.75,27.7,2.83,0.04,0.9506,-0.0494,0.056301,0.0074
1655,27.4,27.45,2.5,0.06,0.9273,-0.0727,0.077071,0.0099
1656,27.45,27.5,2.54,0.06,0.9311,-0.0689,0.073843,0.0095
1657,27.45,27.5,2.54,0.06,0.9311,-0.0689,0.073843,0.0095
1658,27.45,27.5,2.54,0.06,0.9311,-0.0689,0.073843,0.0095
1659,27.45,27.5,2.54,0.06,0.9311,-0.0689,0.073843,0.0095
1660,27.6,27.6,2.68,0.05,0.9415,-0.0585,0.064677,0.0084
1661,27.45,27.5,2.54,0.06,0.9311,-0.0689,0.073843,0.0095
1662,27.5,27.55,2.59,0.05,0.9347,-0.0653,0.070701,0.0092
1663,27.5,27.55,2.59,0.05,0.9347,-0.0653,0.070701,0.0092
1664,27.75,27.8,2.83,0.04,0.9506,-0.0494,0.056301,0.0074
1665,27.7,27.75,2.78,0.04,0.9477,-0.0523,0.059005,0.0078
1666,27.8,27.85,2.87,0.04,0.9533,-0.0467,0.053685,0.0071
1667,27.85,27.9,2.92,0.03,0.9559,-0.0441,0.051156,0.0068
1668,27.8,27.85,2.87,0.04,0.9533,-0.0467,0.053685,0.0071
1669,27.85,27.9,2.92,0.03,0.9559,-0.0441,0.051156,0.0068
1670,27.8,27.85,2.87,0.04,0.9533,-0.0467,0.053685,0.0071
1671,27.65,27.7,2.73,0.04,0.9447,-0.0553,0.061797,0.0081
1672,27.7,27.75,2.78,0.04,0.9477,-0.0523,0.059005,0.0078
1673,27.65,27.85,2.73,0.04,0.9447,-0.0553,0.061797,0.0081
1674,27.55,27.6,2.64,0.05,0.9382,-0.0618,0.067645,0.0088
1675,27.4,27.45,2.5,0.06,0.9273,-0.0727,0.077071,0.0099
1676,27.15,27.15,2.27,0.08,0.9059,-0.0941,0.094452,0.0119
1677,27.2,27.25,2.31,0.08,0.9106,-0.0894,0.090817,0.0115
1678,27.3,27.25,2.4,0.07,0.9193,-0.0807,0.083781,0.0107
1679,27.45,27.5,2.54,0.06,0.9311,-0.0689,0.073843,0.0095
1680,27.4,27.45,2.5,0.06,0.9273,-0.0727,0.077071,0.0099
1681,27.6,27.75,2.68,0.05,0.9415,-0.0585,0.064677,0.0084
1682,27.7,27.75,2.78,0.04,0.9477,-0.0523,0.059005,0.0078
1683,27.55,27.6,2.64,0.05,0.9382,-0.0618,0.067645,0.0088
1684,27.55,27.6,2.64,0.05,0.9382,-0.0618,0.067645,0.0088
1685,27.5,27.55,2.59,0.05,0.9347,-0.0653,0.070701,0.0092
1686,27.55,27.6,2.64,0.05,0.9382,-0.0618,0.067645,0.0088
1687,27.6,27.75,2.68,0.05,0.9415,-0.0585,0.064677,0.0084
1688,27.55,27.6,2.64,0.05,0.9382,-0.0618,0.067645,0.0088
1689,27.5,27.55,2.59,0.05,0.9347,-0.0653,0.070701,0.0092
1690,27.7,27.75,2.78,0.04,0.9477,-0.0523,0.059005,0.0078
1691,27.75,27.8,2.83,0.04,0.9506,-0.0494,0.056301,0.0074
1692,27.6,27.65,2.68,0.05,0.9415,-0.0585,0.064677,0.0084
1693,27.5,27.55,2.59,0.05,0.9347,-0.0653,0.070701,0.0092
1694,27.6,27.65,2.68,0.05,0.9415,-0.0585,0.064677,0.0084
1695,27.5,27.55,2.59,0.05,0.9347,-0.0653,0.070701,0.0092
1696,27.55,27.6,2.64,0.05,0.9382,-0.0618,0.067645,0.0088
1697,27.55,27.6,2.64,0.05,0.9382,-0.0618,0.067645,0.0088
1698,27.55,27.6,2.64,0.05,0.9382,-0.0618,0.067645,0.0088
1699,27.65,27.7,2.73,0.04,0.9447,-0.0553,0.061797,0.0081
1700,27.55,27.6,2.64,0.05,0.9382,-0.0618,0.067645,0.0088
1701,27.4,27.6,2.5,0.06,0.9273,-0.0727,0.077071,0.0099
1702,27.3,27.35,2.4,0.07,0.9193,-0.0807,0.083781,0.0107
1703,27.25,27.3,2.36,0.07,0.915,-0.085,0.087259,0.0111
1704,27.2,27.25,2.31,0.08,0.9106,-0.0894,0.090817,0.0115
1705,27.3,27.35,2.4,0.07,0.9193,-0.0807,0.083781,0.0107
1706,27.35,27.4,2.45,0.06,0.9234,-0.0766,0.080384,0.0103
1707,27.35,27.4,2.45,0.06,0.9234,-0.0766,0.080384,0.0103
1708,27.2,27.2,2.31,0.08,0.9106,-0.0894,0.090817,0.0115
1709,27.2,27.25,2.31,0.08,0.9106,-0.0894,0.090817,0.0115
1710,27.15,27.2,2.27,0.08,0.9059,-0.0941,0.094452,0.0119
1711,27.35,27.4,2.45,0.06,0.9234,-0.0766,0.080384,0.0103
1712,27.25,27.3,2.36,0.07,0.915,-0.085,0.087259,0.0111
1713,27.35,27.4,2.45,0.06,0.9234,-0.0766,0.080384,0.0103
1714,27.35,27.4,2.45,0.06,0.9234,-0.0766,0.080384,0.0103
1715,27.35,27.4,2.45,0.06,0.9234,-0.0766,0.080384,0.0103
1716,27.3,27.35,2.4,0.07,0.9193,-0.0807,0.083781,0.0107
1717,27.3,27.35,2.4,0.07,0.9193,-0.0807,0.083781,0.0107
1718,27.45,27.35,2.54,0.06,0.9311,-0.0689,0.073843,0.0095
1719,27.5,27.55,2.59,0.05,0.9347,-0.0653,0.070701,0.0092
1720,27.6,27.65,2.68,0.05,0.9415,-0.0585,0.064677,0.0084
1721,27.55,27.6,2.64,0.05,0.9382,-0.0618,0.067645,0.0088
1722,27.4,27.45,2.5,0.06,0.9273,-0.0727,0.077071,0.0099
1723,27.45,27.5,2.54,0.06,0.9311,-0.0689,0.073843,0.0095
1724,27.35,27.25,2.45,0.06,0.9234,-0.0766,0.080384,0.0103
1725,27.5,27.55,2.59,0.05,0.9347,-0.0653,0.070701,0.0092
1726,27.4,27.35,2.5,0.06,0.9273,-0.0727,0.077071,0.0099
1727,27.4,27.45,2.5,0.06,0.9273,-0.0727,0.077071,0.0099
1728,27.5,27.55,2.59,0.05,0.9347,-0.0653,0.070701,0.0092
1729,27.45,27.5,2.54,0.06,0.9311,-0.0689,0.073843,0.0095
1730,27.5,27.55,2.59,0.05,0.9347,-0.0653,0.070701,0.0092
1731,27.5,27.55,2.59,0.05,0.9347,-0.0653,0.070701,0.0092
1732,27.55,27.6,2.64,0.05,0.9382,-0.0618,0.067645,0.0088
1733,27.6,27.65,2.68,0.05,0.9415,-0.0585,0.064677,0.0084
1734,27.55,27.6,2.64,0.05,0.9382,-0.0618,0.067645,0.0088
1735,27.7,27.75,2.78,0.04,0.9477,-0.0523,0.059005,0.0078
1736,27.7,27.75,2.78,0.04,0.9477,-0.0523,0.059005,0.0078
1737,27.5,27.55,2.59,0.05,0.9347,-0.0653,0.070701,0.0092
1738,27.5,27.55,2.59,0.05,0.9347,-0.0653,0.070701,0.0092
1739,27.65,27.7,2.73,0.04,0.9447,-0.0553,0.061797,0.0081
1740,27.55,27.6,2.64,0.05,0.9382,-0.0618,0.067645,0.0088
1741,27.5,27.55,2.59,0.05,0.9347,-0.0653,0.070701,0.0092
1742,27.55,27.6,2.64,0.05,0.9382,-0.0618,0.067645,0.0088
1743,27.6,27.75,2.68,0.05,0.9415,-0.0585,0.064677,0.0084
1744,27.55,27.6,2.64,0.05,0.9382,-0.0618,0.067645,0.0088
1745,27.5,27.55,2.59,0.05,0.9347,-0.0653,0.070701,0.0092
1746,27.5,27.55,2.59,0.05,0.9347,-0.0653,0.070701,0.0092
1747,27.5,27.65,2.59,0.05,0.9347,-0.0653,0.070701,0.0092
1748,27.5,27.55,2.59,0.05,0.9347,-0.0653,0.070701,0.0092
1749,27.45,27.5,2.54,0.06,0.9311,-0.0689,0.073843,0.0095
1750,27.55,27.55,2.64,0.05,0.9382,-0.0618,0.067645,0.0088
1751,27.55,27.6,2.64,0.05,0.9382,-0.0618,0.067645,0.0088
1752,27.6,27.65,2.68,0.05,0.9415,-0.0585,0.064677,0.0084
1753,27.45,27.5,2.54,0.06,0.9311,-0.0689,0.073843,0.0095
1754,27.4,27.45,2.5,0.06,0.9273,-0.0727,0.077071,0.0099
1755,27.25,27.45,2.36,0.07,0.915,-0.085,0.087259,0.0111
1756,27.3,27.35,2.4,0.07,0.9193,-0.0807,0.083781,0.0107
1757,27.4,27.5,2.5,0.06,0.9273,-0.0727,0.077071,0.0099
1758,27.35,27.4,2.45,0.06,0.9234,-0.0766,0.080384,0.0103
1759,27.4,27.45,2.5,0.06,0.9273,-0.0727,0.077071,0.0099
1760,27.3,27.35,2.4,0.07,0.9193,-0.0807,0.083781,0.0107
1761,27.55,27.6,2.64,0.05,0.9382,-0.0618,0.067645,0.0088
1762,27.55,27.6,2.64,0.05,0.9382,-0.0618,0.067645,0.0088
1763,27.65,27.7,2.73,0.04,0.9447,-0.0553,0.061797,0.0081
1764,27.6,27.65,2.68,0.05,0.9415,-0.0585,0.064677,0.0084
1765,27.65,27.7,2.73,0.04,0.9447,-0.0553,0.061797,0.0081
1766,27.65,27.7,2.73,0.04,0.9447,-0.0553,0.061797,0.0081
1767,27.75,27.8,2.83,0.04,0.9506,-0.0494,0.056301,0.0074
1768,27.75,27.8,2.83,0.04,0.9506,-0.0494,0.056301,0.0074
1769,27.75,27.8,2.83,0.04,0.9506,-0.0494,0.056301,0.0074
1770,27.7,27.75,2.78,0.04,0.9477,-0.0523,0.059005,0.0078
1771,27.75,27.8,2.83,0.04,0.9506,-0.0494,0.056301,0.0074
1772,27.85,27.9,2.92,0.03,0.9559,-0.0441,0.051156,0.0068
1773,27.95,28,3.02,0.03,0.9608,-0.0392,0.046357,0.0062
1774,28.1,28.15,3.16,0.02,0.9672,-0.0328,0.039793,0.0054
1775,28.1,28.2,3.16,0.02,0.9672,-0.0328,0.039793,0.0054
1776,28,28.05,3.06,0.03,0.9631,-0.0369,0.044086,0.0059
1777,28.05,28.1,3.11,0.03,0.9652,-0.0348,0.041898,0.0056
1778,28.2,28.25,3.26,0.02,0.971,-0.029,0.035826,0.0049
1779,28.45,28.5,3.5,0.01,0.9789,-0.0211,0.027247,0.0038
1780,28.5,28.55,3.55,0.01,0.9802,-0.0198,0.025747,0.0036
1781,28.55,28.6,3.6,0.01,0.9814,-0.0186,0.024315,0.0034
1782,28.5,28.55,3.55,0.01,0.9802,-0.0198,0.025747,0.0036
1783,28.6,28.65,3.65,0.01,0.9826,-0.0174,0.022948,0.0032
1784,28.75,28.8,3.8,0.01,0.9858,-0.0142,0.019221,0.0027
1785,28.95,29,3.99,0.01,0.9892,-0.0108,0.015048,0.0022
1786,28.9,29.1,3.94,0.01,0.9884,-0.0116,0.016012,0.0023
1787,28.85,28.9,3.9,0.01,0.9876,-0.0124,0.017027,0.0024
1788,28.85,29.05,3.9,0.01,0.9876,-0.0124,0.017027,0.0024
1789,28.95,29,3.99,0.01,0.9892,-0.0108,0.015048,0.0022
1790,29.1,29.15,4.14,0.01,0.9913,-0.0087,0.012448,0.0018
1791,29.1,29.25,4.14,0.01,0.9913,-0.0087,0.012448,0.0018
1792,29.15,29.2,4.19,0.01,0.9919,-0.0081,0.011671,0.0017
1793,29.3,29.35,4.34,0,0.9934,-0.0066,0.009587,0.0014
1794,29.15,29.2,4.19,0.01,0.9919,-0.0081,0.011671,0.0017
1795,29.25,29.3,4.29,0,0.993,-0.007,0.010243,0.0015
